[INFO] | Logging server started and listening for messages...
[INFO] | 2025-03-20 22:16:18.476 | INFO | main_window.py:setup_logging:79 | ✅ Logging initialized successfully.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.921 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.921 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.952 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.952 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.954 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.954 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.954 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.954 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.954 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:52.954 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:52.955 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:52.963 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:52.963 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:52.963 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:52.963 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:52.963 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:52.963 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:52.965 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:52.965 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:52.965 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:52.997 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:52.997 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:52.999 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:52.999 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:52.999 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:52.999 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:52.999 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:53.000 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:53.000 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:53.008 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:53.008 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:53.008 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:53.008 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:53.008 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:53.008 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:53.009 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:53.010 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:53.010 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:53.037 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:53.038 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:53.040 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:53.040 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:53.040 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:53.040 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:53.040 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:53.040 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:53.040 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:53.048 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:53.048 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:53.048 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:53.048 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:53.048 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:53.049 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:53.050 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:53.050 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:53.050 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:53.080 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:53.080 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:53.082 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:53.082 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:53.082 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:53.082 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:53.082 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:53.082 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:53.082 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:53.090 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:53.091 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:53.091 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:53.091 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:53.091 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:53.091 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:53.093 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:53.093 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:53.093 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:53.123 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:53.123 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:53.125 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:53.126 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:53.126 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:53.126 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:53.126 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:53.126 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:53.126 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:53.134 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:53.134 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:53.134 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:53.134 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:53.134 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:53.134 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:53.136 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:53.136 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:53.136 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[DEBUG] | DEBUG main_window.py:431 - 2025-03-20 22:18:53.165 | DEBUG | main_window.py:process_frame_api_generic:431 | FastAPI response received. Status code: 200
[INFO] | 2025-03-20 22:18:53.165 | INFO | main_window.py:process_frame_api_generic:494 | API response indicates success. Processing response data.
[DEBUG] | DEBUG main_window.py:508 - 2025-03-20 22:18:53.167 | DEBUG | main_window.py:process_frame_api_generic:508 | Extracted results: {'hands_joined': False, 'horizontal_position': 'Center', 'vertical_position': 'Jumping'}
[DEBUG] | DEBUG main_window.py:540 - 2025-03-20 22:18:53.167 | DEBUG | main_window.py:process_frame_api_generic:540 | Pose detected: True
[DEBUG] | DEBUG main_window.py:545 - 2025-03-20 22:18:53.167 | DEBUG | main_window.py:process_frame_api_generic:545 | Hands joined: False
[DEBUG] | DEBUG main_window.py:597 - 2025-03-20 22:18:53.167 | DEBUG | main_window.py:process_frame_api_generic:597 | Counter reset as hands are no longer joined.
[DEBUG] | DEBUG main_window.py:604 - 2025-03-20 22:18:53.167 | DEBUG | main_window.py:process_frame_api_generic:604 | Horizontal position detected: Center
[DEBUG] | DEBUG main_window.py:621 - 2025-03-20 22:18:53.167 | DEBUG | main_window.py:process_frame_api_generic:621 | Vertical position detected: Jumping
[INFO] | 2025-03-20 22:18:53.167 | INFO | main_window.py:process_frame_api_generic:658 | Frame processing completed successfully.
[DEBUG] | DEBUG main_window.py:804 - 2025-03-20 22:18:53.175 | DEBUG | main_window.py:main:804 | Processing frame from webcam.
[INFO] | 2025-03-20 22:18:53.175 | INFO | main_window.py:process_frame:680 | Processing frame based on client mode.
[DEBUG] | DEBUG main_window.py:686 - 2025-03-20 22:18:53.175 | DEBUG | main_window.py:process_frame:686 | Client mode set to 'api'. Processing frame via FastAPI.
[INFO] | 2025-03-20 22:18:53.176 | INFO | main_window.py:process_frame_api_generic:399 | Starting frame processing via FastAPI API.
[DEBUG] | DEBUG main_window.py:403 - 2025-03-20 22:18:53.176 | DEBUG | main_window.py:process_frame_api_generic:403 | Using API URL: http://localhost:8000
[DEBUG] | DEBUG main_window.py:407 - 2025-03-20 22:18:53.176 | DEBUG | main_window.py:process_frame_api_generic:407 | Frame flipped horizontally.
[DEBUG] | DEBUG main_window.py:412 - 2025-03-20 22:18:53.177 | DEBUG | main_window.py:process_frame_api_generic:412 | Frame encoded as base64.
[DEBUG] | DEBUG main_window.py:425 - 2025-03-20 22:18:53.177 | DEBUG | main_window.py:process_frame_api_generic:425 | Payload prepared for FastAPI request.
[INFO] | 2025-03-20 22:18:53.177 | INFO | main_window.py:process_frame_api_generic:429 | Sending POST request to FastAPI server.
[INFO] | Logging server started and listening for messages...
[INFO] | 2025-03-20 23:31:36.471 | INFO | main_window.py:setup_logging:76 | ✅ Logging initialized successfully.
[INFO] | 2025-03-20 23:31:36.674 | INFO | main_window.py:main:696 | Starting Streamlit app.
[INFO] | 2025-03-20 23:31:36.675 | INFO | main_window.py:main:701 | User selected API source: Local Processing
[DEBUG] | DEBUG main_window.py:708 - 2025-03-20 23:31:36.675 | DEBUG | main_window.py:main:708 | Setting client mode to 'local'.
